epoch,train_loss,validation_MAE,validation_RMSE,validation_sMAPE,elapsed_seconds
1,0.21156217546566672,161.02716674804688,253.31980519844592,50.505111863723904,0.03476324598887004
2,0.10628704321773155,144.49377866802794,258.55039980802724,42.81239265499961,0.07277404199703597
3,0.08984288913400276,135.67942555745444,236.8371035354227,41.69309821449521,1.1941743750066962
